40.132,29,28,2666,10622,2
40.138,31,30,2875,10941,2
40.011,31,31,2981,11871,2
40.714,33,31,2779,10977,2
38.959,27,34,2861,11040,2
40.429,28,31,2935,11827,2
39.865,32,31,2983,10935,2
41.632,27,29,2801,10694,2
40.282,28,28,2537,10777,2
40.809,28,33,2790,11599,2
39.038,29,31,2780,10821,2
40.947,27,38,2910,11509,2
40.742,29,28,2894,11810,2
40.243,30,30,3003,10919,2
40.094,30,28,2944,10681,2
40.017,31,33,2621,10688,2
41.241,29,27,2336,11826,2
40.193,29,29,2777,10878,2
40.035,30,30,2837,11951,2
40.036,29,30,2885,10726,2
40.862,29,29,2895,11771,2
40.588,31,32,2955,10825,2
39.966,31,31,2983,11630,2
40.778,31,31,2988,10769,2
40.859,31,31,2991,11482,2
40.141,29,30,2874,11779,2
40.336,29,29,2803,10887,2
40.039,30,29,2761,10737,2
40.131,28,29,2790,10682,2
40.122,29,30,2673,11858,2
39.928,31,30,2761,10984,2
40.121,29,29,2834,11233,2
40.028,29,29,2929,11166,2
40.524,30,31,2803,11772,2
